date,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1900-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,67.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,20.3,0.5,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.5,0.0,0.0,29.7,0.0,2.5,1.3,0.0,1.8,0.0,0.0,5.6,0.0,6.9,0.0,38.6,0.0,0.0,0.0,0.0,45.2,,0.0,2.0,0.0,0.0,0.0,0.0,5.8,0.8,0.0,12.7,0.0,0.0,6.1,0.0,10.7,1.8,7.8,0.0,0.0,0.0,0.4,0.6,0.8,0.0,0.4,5.2,23.2,0.0,0.0,10.6,0.0,1.0,0.0,15.0,0.6,1.6,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.0,0.0,0.0,4.6,0.4,4.2,0.0,3.4,30.4,0.0,22.6,0.4,0.0,0.2,0.0,0.4,0.0
1900-01-28,0.0,21.1,4.8,33.3,0.0,0.0,0.0,52.1,0.0,0.0,0.0,5.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.8,0.0,0.0,55.9,0.0,3.8,0.0,0.0,0.0,3.8,0.0,27.4,0.0,0.0,24.9,13.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,1.3,,2.8,0.0,0.0,0.0,49.3,1.8,0.0,7.9,0.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,28.2,0.0,1.8,29.0,0.8,0.0,0.0,0.0,0.6,6.4,0.0,0.0,0.0,0.0,30.0,0.0,0.0,41.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,5.0,12.2,3.0,0.0,0.1,0.6,20.0,0.0,0.0,0.0,8.0,0.2,0.0,0.2,67.8,0.0,20.6,,1.0,0.0,0.0,0.0,0.0
1900-01-29,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,2.5,0.0,0.0,25.4,2.8,0.0,17.3,0.0,0.0,0.0,0.0,33.6,3.8,0.0,0.0,0.0,0.0,0.6,1.0,2.8,0.0,0.0,72.6,0.0,0.0,2.6,0.0,0.0,4.2,0.0,3.6,0.0,17.0,3.9,30.2,0.2,0.0,2.6,,0.0,0.0,0.0,0.2,12.2,0.0,0.6,55.0,0.0,6.2,10.4,0.2,0.4,0.0,0.2,24.2
1900-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,11.2,9.7,0.5,8.9,0.0,0.0,4.8,18.8,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,2.8,2.0,0.0,0.0,0.0,0.0,6.1,0.0,14.7,0.3,0.0,0.0,0.0,0.0,0.0,1.3,6.1,0.0,0.0,9.9,5.8,3.6,0.0,5.1,3.0,0.0,0.0,0.0,19.6,0.0,0.0,64.0,18.0,17.5,0.0,0.8,0.0,0.0,0.0,0.8,0.0,3.6,7.0,0.0,0.0,32.2,0.0,0.0,0.0,12.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,5.0,0.4,0.2,9.8,0.0,0.1,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
1900-01-31,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,6.9,0.5,0.0,0.0,0.0,12.7,0.0,24.1,21.3,2.0,0.0,3.8,0.0,0.0,22.9,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,12.2,0.0,0.5,0.0,0.0,0.0,0.0,10.4,5.1,0.0,0.0,2.8,0.0,0.0,0.0,0.0,9.1,0.0,2.3,0.0,0.0,0.0,0.0,21.6,0.0,0.8,8.1,11.9,0.0,0.0,0.8,19.3,0.0,0.0,1.0,0.0,0.0,0.0,19.8,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,33.0,0.0,44.0,0.8,21.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1900-02-01,0.0,0.0,2.3,0.0,0.0,0.0,0.0,3.8,19.1,5.1,3.0,0.0,0.0,0.0,0.0,41.9,0.0,48.3,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.6,0.0,2.3,1.3,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,,5.1,0.0,4.1,0.0,4.3,6.4,0.0,2.5,0.0,0.5,0.8,7.4,0.0,1.5,1.0,0.5,9.7,0.0,6.6,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.8,0.0,12.4,7.4,0.0,0.2,17.0,0.0,0.0,2.6,0.0,0.6,0.0,0.0,0.0,4.6,0.0,5.2,10.8,0.0,0.6,0.2,48.4,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
1900-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.4,0.0,1.8,0.0,0.0,0.0,0.0,0.0,21.6,1.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.9,0.0,65.8,0.0,0.0,0.0,14.0,0.0,2.0,0.0,26.2,0.0,2.3,0.0,0.0,0.0,,15.2,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,,0.0,2.5,1.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.2,6.8,0.0,0.0,13.6,0.7,0.0,0.0,0.0,0.0,0.0,3.0,0.4,49.4,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.8,23.8,6.2,0.8,0.0,2.4,0.0,0.0,37.0,0.0,3.5,0.0,58.4,15.6,0.0,4.4,0.0,0.0,0.2,15.2,0.0,0.2
1900-02-03,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,23.6,12.2,0.0,23.9,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.0,13.7,0.0,0.0,6.1,0.0,0.0,1.3,0.0,0.0,6.4,0.3,0.0,2.5,0.0,0.0,4.8,0.3,0.0,0.0,7.6,2.3,0.0,0.0,0.0,0.0,9.9,,0.0,0.0,2.3,0.0,0.0,0.0,3.8,2.5,0.0,27.9,0.0,4.1,4.6,0.0,,3.8,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4,14.2,4.8,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,62.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,3.0,0.0,0.8,3.4,4.0,0.0,0.0,4.8,0.0,4.2,0.0,5.4,0.2,0.0,15.8,0.0,0.6,2.6,0.2,25.2,12.2
1900-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.0,1.3,0.0,16.5,0.0,0.0,0.0,0.0,2.3,8.4,0.0,0.0,0.0,8.9,0.0,0.0,0.8,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.3,0.0,4.8,19.6,6.1,0.0,0.0,0.0,0.8,0.0,18.3,5.3,0.0,2.3,0.0,2.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,1.2,11.8,1.4,0.0,0.0,0.0,1.4,0.0,0.0,0.0,86.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,2.0,1.0,0.6,0.0,3.0,0.0,10.0,0.0,9.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,38.8,0.0,0.2,0.0
1900-02-05,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,2.3,0.0,7.9,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,2.5,11.2,0.3,0.0,0.0,10.9,0.0,0.5,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,4.1,8.6,14.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,7.1,16.8,,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.2,0.0,4.2,24.8,0.0,9.0,0.8,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,35.6,2.4,0.0,19.8,0.0,0.0,0.0,0.4,0.0,0.0,3.0,0.0,0.0,66.2,0.6,0.2,0.0,0.0,0.0,21.0,0.0,5.4,0.0,0.2,2.8,2.6,0.0,34.4,9.0,3.0,0.0,0.0,0.0
1900-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,0.0,65.8,0.0,0.0,2.5,0.0,0.0,5.8,30.2,2.0,1.8,0.0,0.8,0.5,0.0,0.8,0.0,0.0,0.0,1.5,17.5,2.8,0.0,0.0,0.0,1.3,0.0,,0.0,118.1,1.5,0.0,0.0,0.0,3.0,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,1.3,0.3,0.0,0.0,0.0,0.0,0.2,0.0,4.8,20.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.4,0.0,1.8,78.8,0.0,0.4,3.2,0.0,0.0,7.0,0.0,2.0,66.0,0.6,0.0,0.0,0.0,0.0,17.5,0.0,0.2,0.0,0.2,0.0,0.2,1.0,53.8,0.0,0.0,0.0,0.2,0.0
1900-02-07,0.0,0.0,0.0,58.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.3,0.0,0.0,47.8,0.0,0.3,0.0,5.1,0.0,0.0,0.0,11.4,184.7,0.0,35.6,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,65.5,0.0,0.0,8.4,0.0,0.0,0.0,,0.0,13.7,0.0,0.0,36.3,0.0,0.0,1.8,0.0,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.2,24.8,0.0,3.2,0.8,35.8,0.0,0.0,0.0,0.0,0.0,3.8,1.6,0.0,0.0,9.6,7.2,0.0,0.0,2.4,8.6,0.0,0.0,0.0,0.0,8.4,5.8,1.0,0.0,0.0,0.4,0.0,22.0,0.0,8.4,9.6,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.4,48.6,8.8
1900-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,1.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27.9,0.0,0.0,0.0,0.0,35.6,0.0,0.0,3.3,0.0,0.0,1.0,6.9,0.0,0.0,0.0,0.0,5.1,0.0,0.0,5.1,7.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.4,14.5,0.0,0.0,2.8,0.0,0.0,4.6,0.0,0.0,0.0,16.3,20.3,0.0,0.0,2.0,6.6,0.0,0.0,2.4,14.6,0.0,0.0,0.0,13.6,0.0,0.0,1.8,0.0,0.2,0.6,27.4,0.0,47.0,6.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,17.4,0.2,0.0,0.0,0.0,5.0,0.8,0.0,9.0,0.0,99.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,60.8,0.0
1900-02-09,0.0,0.0,0.0,13.5,0.0,0.0,7.6,0.0,0.0,0.0,0.0,2.5,21.6,14.0,0.0,0.8,0.0,2.0,0.0,0.0,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.3,16.0,143.0,0.0,5.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.5,0.0,3.3,0.0,,0.0,5.3,0.0,0.0,0.0,3.3,7.6,10.2,1.0,26.9,3.6,0.0,0.0,4.3,0.0,10.4,0.0,0.0,0.0,4.3,8.1,1.5,15.2,0.0,0.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,11.0,0.0,0.0,0.0,0.0,2.6,0.0,45.2,0.0,0.0,0.0,12.8,0.0,11.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,4.0,0.0,3.4,0.0,3.2,0.0,0.0,0.0,0.0,5.6,0.4,2.0,138.0,0.6
1900-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,104.1,9.4,0.0,14.0,8.9,10.9,0.0,0.0,0.5,11.4,0.0,0.0,0.0,1.3,8.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.8,4.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,,2.5,0.0,0.0,0.0,2.0,21.8,0.0,46.0,0.0,0.0,5.6,8.9,3.0,4.8,0.0,0.0,0.3,0.0,2.8,4.8,51.3,0.0,0.0,5.1,21.8,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,50.2,6.0,0.0,0.0,0.0,47.0,0.0,51.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.6,5.4,0.7,5.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.0,0.0,36.0,3.6
1900-02-11,0.0,2.3,0.0,0.0,0.0,0.0,0.0,4.1,5.3,0.0,0.0,0.5,61.0,39.4,0.0,12.7,0.5,0.0,7.6,1.3,0.8,1.3,4.3,0.0,0.0,0.0,0.0,0.0,7.1,187.2,0.0,0.0,0.3,0.0,0.0,8.1,0.0,2.5,0.0,0.0,0.0,22.9,0.5,0.0,0.0,0.0,2.0,0.0,,4.8,0.0,0.0,0.0,1.3,69.9,0.0,11.7,5.8,0.0,0.0,0.0,4.8,8.4,0.0,0.0,2.0,6.9,0.0,0.0,24.6,0.0,4.1,4.1,59.2,6.0,0.0,14.6,0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,10.0,0.0,11.4,0.0,0.6,17.2,0.0,0.0,6.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,1.4,0.0,0.0,0.0,,0.0,0.2,0.4,5.4,0.2,0.0,9.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.8,3.8
1900-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,6.9,29.2,0.0,41.9,0.0,0.0,44.7,1.5,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,12.2,0.0,20.3,0.0,0.0,0.0,0.0,0.5,20.1,0.0,0.0,0.0,27.9,0.0,0.0,0.0,4.6,0.0,9.1,,6.4,0.0,0.0,4.1,0.5,4.3,0.0,2.8,0.0,0.0,0.0,15.7,,0.0,8.4,0.0,0.3,0.0,0.0,0.0,24.4,0.0,4.3,3.3,45.7,5.8,0.0,41.8,0.0,5.1,0.0,0.0,37.2,0.0,21.4,0.0,38.4,26.6,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.3,13.4,0.0,20.8,3.0,0.8,0.0,0.6,0.2,0.0,0.0,7.0,0.0,8.0,10.7,12.4,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0
1900-02-13,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.8,0.0,0.0,5.3,10.2,0.5,0.0,0.0,13.7,0.0,0.3,8.9,0.8,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,6.9,0.0,1.0,0.0,0.3,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,52.8,,0.0,0.0,0.0,0.3,0.0,18.0,0.0,0.0,0.5,0.0,3.8,0.0,6.4,0.0,2.0,0.0,0.0,9.7,0.0,1.0,4.1,0.0,2.0,5.1,10.7,0.0,7.2,7.2,0.0,0.0,0.0,0.6,0.0,0.0,9.2,0.0,0.4,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.0,22.5,0.2,0.0,63.8,0.0,4.0,20.8,0.0,2.0,0.0,5.4,2.0,1.2,60.0,24.0,29.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,1.2,0.2,0.0,35.4,1.6
1900-02-14,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,1.3,0.0,0.0,18.0,1.3,0.0,0.0,0.0,2.8,0.0,20.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.3,7.9,7.4,0.0,0.0,0.0,0.0,1.5,14.7,0.0,0.0,0.0,0.0,0.0,5.1,3.8,0.0,0.0,0.0,1.5,41.9,,17.3,0.8,12.2,0.0,0.0,,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.4,2.0,0.5,0.0,0.0,2.0,7.9,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.0,1.2,0.0,24.8,12.4,0.6,0.0,1.0,5.3,0.2,0.8,15.0,13.8,0.0,0.0,5.8,0.0,0.0,12.6,0.2,0.0,0.0,20.0,2.4,29.0,1.6,6.8,11.0,0.4,7.8,0.0,0.0,0.6,0.0,1.8,1.8,21.6
1900-02-15,0.0,3.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,1.3,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.3,66.8,0.0,0.0,1.8,0.0,0.0,45.7,11.4,1.5,2.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,,37.6,2.5,7.4,2.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.8,0.0,0.0,0.0,12.2,2.0,1.3,0.0,0.0,4.1,1.3,64.4,7.4,0.0,0.0,0.0,2.2,0.0,4.4,0.0,0.0,3.0,0.0,0.4,0.0,50.2,0.2,0.0,0.0,0.8,1.0,0.0,2.8,23.0,0.6,0.0,6.0,5.4,0.0,0.0,0.0,0.0,0.0,2.6,0.0,1.4,56.2,0.4,53.4,4.6,5.6,6.6,0.0,0.0,3.8,0.0,0.0,0.0,1.4
1900-02-16,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,3.6,0.0,1.8,0.0,29.2,0.0,0.0,0.0,0.0,19.1,0.0,2.0,0.0,0.0,7.4,1.0,0.0,0.0,0.0,7.4,16.0,0.0,4.1,0.0,4.1,8.9,63.5,0.0,0.8,0.3,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,0.0,,0.0,4.8,0.0,0.0,15.5,4.1,66.0,0.0,0.3,0.0,13.0,0.0,0.0,1.8,6.1,0.0,0.0,7.6,0.0,1.8,0.5,0.0,0.3,1.0,6.6,2.2,0.0,0.4,0.0,0.6,0.0,0.0,4.9,0.0,0.0,2.6,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,5.0,0.0,27.4,0.4,5.4,0.0,0.2,0.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.4,23.0,0.2,0.0,7.8,3.0,0.0,5.8,0.0,0.0,0.0,3.4,23.0
1900-02-17,0.0,0.0,19.6,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,8.9,0.0,76.2,5.8,54.6,1.8,1.3,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.3,0.0,4.6,0.0,,2.5,,0.0,0.0,0.0,0.0,57.9,27.9,84.6,0.0,,0.5,1.3,0.8,0.8,2.0,,1.5,0.0,67.6,29.0,0.0,0.0,27.7,4.6,2.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,5.2,2.8,0.0,11.2,3.6,0.0,0.0,1.0,0.0,0.0,0.0,138.8,2.4,32.4,2.0,0.0,0.0,0.4,7.0,2.2,0.4,3.0,1.0,0.0,3.6,10.6,0.1,0.0,0.0,3.6,13.2,0.0,0.0,0.0,0.0,0.0,0.6,6.2
1900-02-18,75.7,0.0,0.0,0.0,0.0,52.6,0.0,0.0,0.0,1.8,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,23.1,0.0,0.0,0.0,0.0,0.0,0.5,11.4,52.6,0.0,21.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,4.8,0.0,11.7,0.0,33.5,0.0,,0.0,8.6,0.0,0.0,30.7,0.3,2.8,15.7,28.7,0.0,125.7,4.3,0.3,1.5,4.3,1.5,0.0,45.7,2.5,0.0,0.0,0.0,47.0,1.5,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,10.6,1.4,0.0,0.0,0.4,6.6,1.0,0.0,0.0,1.2,1.2,8.4,0.0,12.0,0.2,0.0,0.0,2.4,0.0,35.0,0.0,0.2,0.0,0.0,1.4,54.0,0.0,0.2,0.0,14.4,1.4,0.0,0.0,10.4,0.0,0.0,10.8,3.4
1900-02-19,2.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,0.5,0.5,0.0,0.0,38.1,0.0,0.0,0.0,0.0,41.1,0.0,0.0,0.0,0.0,7.1,0.0,0.0,10.2,0.0,0.0,0.0,0.0,7.6,12.4,6.4,9.4,0.0,0.0,,0.0,,0.0,91.2,2.8,0.0,0.0,,80.0,18.5,21.6,12.4,,0.0,1.8,0.0,0.0,1.5,0.3,0.0,2.5,0.0,11.9,0.8,0.5,0.0,0.0,0.0,9.4,0.0,0.4,0.8,0.0,0.0,0.4,25.0,45.0,0.4,0.0,0.0,0.0,0.8,0.0,0.0,3.8,0.4,7.0,0.0,1.6,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,1.4,4.6,3.2,0.0,0.0,3.8,0.2,1.0,0.0,1.0,0.0,0.0,12.0,34.4
1900-02-20,2.5,0.0,0.0,0.0,0.0,5.6,2.5,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.3,0.0,5.1,5.1,90.9,0.0,2.3,0.0,0.0,0.0,16.8,34.3,0.0,0.0,0.0,0.0,0.5,0.3,0.0,15.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,12.2,,0.0,47.0,1.8,35.6,3.6,21.6,,72.4,18.8,1.8,0.0,4.8,107.2,0.0,0.5,22.6,0.8,0.0,0.0,0.0,0.0,0.0,7.1,0.8,0.0,5.0,0.0,14.4,0.0,0.0,11.4,0.0,48.6,1.0,6.0,3.8,39.6,0.0,0.0,0.2,0.0,3.4,0.0,0.0,0.6,2.0,5.0,0.0,8.4,0.0,2.0,0.0,2.0,1.0,0.6,0.6,2.6,0.0,0.0,2.6,0.2,5.4,0.0,7.2,4.2,6.8,2.2,0.0,39.6,0.0,2.4,0.0,24.6
1900-02-21,0.0,7.4,2.5,0.0,,0.0,0.5,0.0,43.2,0.0,5.1,13.7,0.0,11.9,10.2,0.0,0.0,0.0,31.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.3,1.5,0.0,9.1,0.0,1.8,8.1,0.0,2.5,0.0,12.7,1.5,0.0,1.3,2.3,0.0,15.7,0.0,8.6,0.0,,51.8,0.0,3.6,2.0,32.3,,22.1,2.0,0.0,27.9,0.0,0.0,6.6,0.0,0.0,15.7,6.1,0.5,8.6,0.0,0.0,0.0,1.5,9.7,0.0,3.0,0.0,0.8,2.8,0.0,0.0,0.0,2.4,0.0,7.0,0.8,23.4,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,1.2,7.0,0.0,0.0,1.0,0.0,54.2,0.7,28.8,0.0,1.0,,0.0,0.6,0.0,0.1,11.0,11.8,5.2,11.6,24.8,20.8,0.0,15.0,8.6,0.0,34.0
1900-02-22,0.0,0.8,0.0,0.0,53.3,0.0,0.0,0.0,31.0,10.9,0.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.5,0.0,0.0,0.0,0.0,30.0,1.0,20.3,2.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,,0.0,0.0,13.5,0.5,,190.0,3.3,0.0,0.0,0.0,7.6,0.0,0.0,17.0,0.0,32.5,0.0,0.5,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,52.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,5.6,0.0,4.6,25.4,0.0,0.0,8.0,0.0,0.0,0.4,0.0,0.0,0.0,46.0,0.0,3.8,1.4,0.0,0.0,20.0,0.0,0.0,0.0,6.8,0.6,32.0,0.0,0.0,0.4,10.2,0.6,42.0
