date,year,Max
1900-05-09,2013,1.571
1900-05-10,2013,1.566
1900-05-11,2013,1.608
1900-05-12,2013,1.533
1900-05-13,2013,1.412
1900-05-14,2013,1.509
1900-05-15,2013,1.506
1900-05-16,2013,1.404
1900-05-17,2013,1.577
1900-05-18,2013,1.561
1900-05-19,2013,1.533
1900-05-20,2013,1.367
1900-05-21,2013,1.510
1900-05-22,2013,1.508
1900-05-23,2013,1.663
1900-05-24,2013,1.749
1900-05-25,2013,2.175
1900-05-26,2013,2.120
1900-05-27,2013,1.934
1900-05-28,2013,1.823
1900-05-29,2013,1.802
1900-05-30,2013,1.780
1900-05-31,2013,1.673
1900-06-01,2013,1.682
1900-06-02,2013,1.627
1900-06-03,2013,2.023
1900-06-04,2013,2.098
1900-06-05,2013,2.015
1900-06-06,2013,1.851
1900-06-07,2013,1.714
1900-06-08,2013,1.688
1900-06-09,2013,1.658
1900-06-10,2013,1.634
1900-06-11,2013,1.677
1900-06-12,2013,1.616
1900-06-13,2013,1.585
1900-06-14,2013,1.559
1900-06-15,2013,1.574
1900-06-16,2013,1.665
1900-06-17,2013,1.696
1900-06-18,2013,1.685
1900-06-19,2013,1.692
1900-06-20,2013,1.660
1900-06-21,2013,1.734
1900-06-22,2013,1.768
1900-06-23,2013,1.751
1900-06-24,2013,1.705
1900-06-25,2013,10.695
1900-06-26,2013,14.483
1900-06-27,2013,12.959
1900-06-28,2013,6.642
1900-06-29,2013,4.561
1900-06-30,2013,3.679
1900-07-01,2013,3.490
1900-07-02,2013,3.087
1900-07-03,2013,2.833
1900-07-04,2013,2.634
1900-07-05,2013,2.502
1900-07-06,2013,2.342
1900-07-07,2013,2.281
1900-07-08,2013,2.241
1900-07-09,2013,2.117
1900-07-10,2013,2.142
1900-07-11,2013,2.084
1900-07-12,2013,2.103
1900-07-13,2013,1.987
1900-07-14,2013,1.916
1900-07-15,2013,1.890
1900-07-16,2013,1.884
1900-07-17,2013,1.879
1900-07-18,2013,1.871
1900-07-19,2013,1.854
1900-07-20,2013,1.860
1900-07-21,2013,1.878
1900-07-22,2013,2.056
1900-07-23,2013,1.939
1900-07-24,2013,1.919
1900-07-25,2013,1.859
1900-07-26,2013,1.802
1900-07-27,2013,1.924
1900-07-28,2013,1.887
1900-07-29,2013,1.739
1900-07-30,2013,1.719
1900-07-31,2013,1.709
1900-08-01,2013,1.724
1900-08-02,2013,1.734
1900-08-03,2013,1.717
1900-08-04,2013,1.706
1900-08-05,2013,1.686
1900-08-06,2013,1.671
1900-08-07,2013,1.637
1900-08-08,2013,1.634
1900-08-09,2013,1.720
1900-08-10,2013,1.667
1900-08-11,2013,1.636
1900-08-12,2013,1.714
1900-08-13,2013,1.663
1900-08-14,2013,1.625
1900-08-15,2013,1.577
1900-08-16,2013,1.672
1900-08-17,2013,1.625
1900-08-18,2013,1.636
1900-08-19,2013,1.598
1900-08-20,2013,1.525
1900-08-21,2013,1.744
1900-08-22,2013,1.692
1900-08-23,2013,1.582
1900-08-24,2013,1.560
1900-08-25,2013,1.485
1900-08-26,2013,1.486
1900-08-27,2013,1.499
1900-08-28,2013,1.510
1900-08-29,2013,1.509
1900-08-30,2013,1.498
1900-08-31,2013,1.742
1900-09-01,2013,1.743
1900-09-02,2013,1.561
1900-09-03,2013,1.458
1900-09-04,2013,1.458
1900-09-05,2013,1.474
1900-09-06,2013,1.483
1900-09-07,2013,1.476
1900-09-08,2013,1.471
1900-09-09,2013,1.461
1900-09-10,2013,1.465
1900-09-11,2013,1.461
1900-09-12,2013,1.455
1900-09-13,2013,1.460
1900-09-14,2013,1.462
1900-09-15,2013,1.458
1900-09-16,2013,1.466
1900-09-17,2013,4.450
1900-09-18,2013,5.709
1900-09-19,2013,5.180
1900-09-20,2013,4.974
1900-09-21,2013,3.346
1900-09-22,2013,2.677
1900-09-23,2013,2.363
1900-09-24,2013,2.169
1900-09-25,2013,2.045
1900-09-26,2013,1.962
1900-09-27,2013,1.910
1900-09-28,2013,1.849
1900-09-29,2013,1.808
1900-09-30,2013,1.757
1900-10-01,2013,1.726
1900-10-02,2013,1.712
1900-10-03,2013,1.678
1900-10-04,2013,1.723
1900-10-05,2013,1.672
1900-10-06,2013,1.692
1900-10-07,2013,1.644
1900-10-08,2013,1.655
1900-10-09,2013,1.609
1900-10-10,2013,1.551
1900-10-11,2013,1.569
1900-10-12,2013,1.556
1900-10-13,2013,1.553
1900-10-14,2013,1.548
1900-10-15,2013,1.517
1900-10-16,2013,1.501
1900-10-17,2013,1.508
1900-10-18,2013,1.523
1900-10-19,2013,1.480
1900-10-20,2013,1.493
1900-10-21,2013,1.495
1900-10-22,2013,1.478
1900-10-23,2013,1.481
1900-10-24,2013,1.489
1900-10-25,2013,1.477
1900-10-26,2013,1.479
1900-10-27,2013,1.474
1900-10-28,2013,1.473
1900-10-29,2013,1.469
1900-10-30,2013,1.467
1900-10-31,2013,1.466
1900-11-01,2013,1.469
1900-11-02,2013,1.475
1900-11-03,2013,1.471
1900-11-04,2013,1.469
1900-11-05,2013,1.458
1900-11-06,2013,1.457
1900-11-07,2013,1.465
1900-11-08,2013,1.464
1900-11-09,2013,1.456
1900-11-10,2013,1.349
1900-11-11,2013,1.529
1900-11-12,2013,1.620
1900-11-13,2013,1.771
1900-11-14,2013,1.780
1900-11-15,2013,1.778
1900-11-16,2013,1.762
1900-11-17,2013,1.821
1900-11-18,2013,1.884
1900-11-19,2013,2.199
1900-11-20,2013,2.346
1900-11-21,2013,1.975
1900-11-22,2013,1.817
1900-11-23,2013,1.722
1900-11-24,2013,1.691
1900-11-25,2013,1.645
1900-11-26,2013,1.608
1900-11-27,2013,1.643
1900-11-28,2013,1.647
1900-11-29,2013,1.653
1900-11-30,2013,1.613
1900-12-01,2013,1.595
1900-12-02,2013,1.582
1900-12-03,2013,1.557
1900-12-04,2013,1.544
1900-12-05,2013,1.547
1900-12-06,2013,1.534
1900-12-07,2013,1.522
1900-12-08,2013,1.516
1900-12-09,2013,1.514
1900-12-10,2013,1.509
1900-12-11,2013,1.506
1900-12-12,2013,1.503
1900-12-13,2013,1.498
1900-12-14,2013,1.500
1900-12-15,2013,1.496
1900-12-16,2013,1.493
1900-12-17,2013,1.490
1900-12-18,2013,1.481
1900-12-19,2013,1.463
1900-12-20,2013,1.447
1900-12-21,2013,1.453
1900-12-22,2013,1.449
1900-12-23,2013,1.439
1900-12-24,2013,1.440
1900-12-25,2013,1.431
1900-12-26,2013,1.454
1900-12-27,2013,1.458
1900-12-28,2013,1.445
1900-12-29,2013,1.446
1900-12-30,2013,1.442
1900-12-31,2013,1.440
1900-01-01,2014,1.437
1900-01-02,2014,1.433
1900-01-03,2014,1.433
1900-01-04,2014,1.427
1900-01-05,2014,1.422
1900-01-06,2014,1.421
1900-01-07,2014,1.416
1900-01-08,2014,1.404
1900-01-09,2014,1.402
1900-01-10,2014,1.397
1900-01-11,2014,1.394
1900-01-12,2014,1.387
1900-01-13,2014,1.384
1900-01-14,2014,1.382
1900-01-15,2014,1.384
1900-01-16,2014,1.374
1900-01-17,2014,1.332
1900-01-18,2014,1.333
1900-01-19,2014,1.331
1900-01-20,2014,1.337
1900-01-21,2014,1.339
1900-01-22,2014,1.312
1900-01-23,2014,1.324
1900-01-24,2014,1.326
1900-01-25,2014,1.368
1900-01-26,2014,1.367
1900-01-27,2014,1.346
1900-01-28,2014,1.349
1900-01-29,2014,1.312
1900-01-30,2014,1.298
1900-01-31,2014,1.285
1900-02-01,2014,1.251
1900-02-02,2014,1.261
1900-02-03,2014,1.263
1900-02-04,2014,1.238
1900-02-05,2014,1.261
1900-02-06,2014,1.290
1900-02-07,2014,1.266
1900-02-08,2014,1.264
1900-02-09,2014,1.279
1900-02-10,2014,1.256
1900-02-11,2014,1.238
1900-02-12,2014,1.234
1900-02-13,2014,1.229
1900-02-14,2014,1.225
1900-02-15,2014,1.236
1900-02-16,2014,1.264
1900-02-17,2014,1.279
1900-02-18,2014,1.306
1900-02-19,2014,1.347
1900-02-20,2014,1.375
1900-02-21,2014,1.375
1900-02-22,2014,1.351
1900-02-23,2014,1.338
1900-02-24,2014,1.338
1900-02-25,2014,1.341
1900-02-26,2014,1.345
1900-02-27,2014,1.349
1900-02-28,2014,1.351
1900-03-01,2014,1.351
1900-03-02,2014,1.408
1900-03-03,2014,1.435
1900-03-04,2014,1.434
1900-03-05,2014,1.433
1900-03-06,2014,1.407
1900-03-07,2014,1.409
1900-03-08,2014,1.417
1900-03-09,2014,1.414
1900-03-10,2014,1.407
1900-03-11,2014,1.398
1900-03-12,2014,1.405
1900-03-13,2014,1.419
1900-03-14,2014,1.538
1900-03-15,2014,1.543
1900-03-16,2014,1.546
1900-03-17,2014,1.544
1900-03-18,2014,1.537
1900-03-19,2014,1.384
1900-03-20,2014,1.375
1900-03-21,2014,1.352
1900-03-22,2014,1.403
1900-03-23,2014,1.409
1900-03-24,2014,1.405
1900-03-25,2014,5.360
1900-03-26,2014,5.873
1900-03-27,2014,2.985
1900-03-28,2014,2.983
1900-03-29,2014,2.505
1900-03-30,2014,2.357
1900-03-31,2014,2.339
1900-04-01,2014,2.327
1900-04-02,2014,2.236
1900-04-03,2014,2.065
1900-04-04,2014,1.919
1900-04-05,2014,1.877
1900-04-06,2014,1.925
1900-04-07,2014,2.418
1900-04-08,2014,2.441
1900-04-09,2014,2.283
1900-04-10,2014,2.119
1900-04-11,2014,1.996
1900-04-12,2014,1.957
1900-04-13,2014,2.101
1900-04-14,2014,2.262
1900-04-15,2014,2.197
1900-04-16,2014,2.024
1900-04-17,2014,1.917
1900-04-18,2014,1.853
1900-04-19,2014,1.793
1900-04-20,2014,1.745
1900-04-21,2014,1.729
1900-04-22,2014,1.739
1900-04-23,2014,1.715
1900-04-24,2014,1.662
1900-04-25,2014,1.807
1900-04-26,2014,1.754
1900-04-27,2014,1.655
1900-04-28,2014,1.552
1900-04-29,2014,1.557
1900-04-30,2014,1.557
1900-05-01,2014,1.547
1900-05-02,2014,1.541
1900-05-03,2014,1.536
1900-05-04,2014,1.766
1900-05-05,2014,1.674
1900-05-06,2014,1.629
1900-05-07,2014,1.817
1900-05-08,2014,1.745
1900-05-09,2014,1.817
1900-05-10,2014,1.713
1900-05-11,2014,1.616
1900-05-12,2014,1.534
1900-05-13,2014,1.508
1900-05-14,2014,1.499
1900-05-15,2014,1.548
1900-05-16,2014,1.544
1900-05-17,2014,1.483
1900-05-18,2014,1.446
1900-05-19,2014,1.430
1900-05-20,2014,1.445
1900-05-21,2014,1.456
1900-05-22,2014,1.418
1900-05-23,2014,1.405
1900-05-24,2014,1.425
1900-05-25,2014,1.427
1900-05-26,2014,1.427
1900-05-27,2014,1.401
1900-05-28,2014,1.433
1900-05-29,2014,1.437
1900-05-30,2014,1.430
1900-05-31,2014,1.419
1900-06-01,2014,1.413
1900-06-02,2014,1.430
1900-06-03,2014,1.667
1900-06-04,2014,1.601
1900-06-05,2014,1.636
1900-06-06,2014,1.774
1900-06-07,2014,1.705
1900-06-08,2014,1.513
1900-06-09,2014,1.513
1900-06-10,2014,1.481
1900-06-11,2014,1.581
1900-06-12,2014,1.664
1900-06-13,2014,1.686
1900-06-14,2014,1.615
1900-06-15,2014,1.532
1900-06-16,2014,1.531
1900-06-17,2014,1.597
1900-06-18,2014,1.692
1900-06-19,2014,1.770
1900-06-20,2014,1.638
1900-06-21,2014,1.593
1900-06-22,2014,1.688
1900-06-23,2014,1.624
1900-06-24,2014,1.657
1900-06-25,2014,1.739
1900-06-26,2014,1.692
1900-06-27,2014,1.661
1900-06-28,2014,1.600
1900-06-29,2014,1.817
1900-06-30,2014,1.724
1900-07-01,2014,1.644
1900-07-02,2014,1.723
1900-07-03,2014,1.654
1900-07-04,2014,1.694
1900-07-05,2014,1.651
1900-07-06,2014,1.460
1900-07-07,2014,1.453
1900-07-08,2014,1.454
1900-07-09,2014,1.452
1900-07-10,2014,1.414
1900-07-11,2014,1.428
1900-07-12,2014,1.421
1900-07-13,2014,1.421
1900-07-14,2014,1.397
1900-07-15,2014,1.403
1900-07-16,2014,1.413
1900-07-17,2014,1.395
1900-07-18,2014,1.402
1900-07-19,2014,1.393
1900-07-20,2014,1.392
1900-07-21,2014,1.386
1900-07-22,2014,1.383
1900-07-23,2014,1.386
1900-07-24,2014,1.417
1900-07-25,2014,1.422
1900-07-26,2014,1.398
1900-07-27,2014,1.386
1900-07-28,2014,1.383
1900-07-29,2014,1.385
1900-07-30,2014,1.374
1900-07-31,2014,1.374
1900-08-01,2014,1.376
1900-08-02,2014,1.374
1900-08-03,2014,1.363
1900-08-04,2014,1.446
1900-08-05,2014,1.487
1900-08-06,2014,1.502
1900-08-07,2014,1.594
1900-08-08,2014,1.567
1900-08-09,2014,1.594
1900-08-10,2014,1.569
1900-08-11,2014,1.396
1900-08-12,2014,1.335
1900-08-13,2014,1.326
1900-08-14,2014,1.324
1900-08-15,2014,1.320
1900-08-16,2014,1.358
1900-08-17,2014,1.381
1900-08-18,2014,3.061
1900-08-19,2014,7.924
1900-08-20,2014,7.815
1900-08-21,2014,5.051
1900-08-22,2014,3.624
1900-08-23,2014,2.835
1900-08-24,2014,2.619
1900-08-25,2014,2.480
1900-08-26,2014,2.782
1900-08-27,2014,7.255
1900-08-28,2014,5.714
1900-08-29,2014,4.960
1900-08-30,2014,3.857
1900-08-31,2014,3.162
1900-09-01,2014,2.905
1900-09-02,2014,2.589
1900-09-03,2014,2.401
1900-09-04,2014,2.475
1900-09-05,2014,2.343
1900-09-06,2014,2.276
1900-09-07,2014,2.301
1900-09-08,2014,2.216
1900-09-09,2014,2.324
1900-09-10,2014,2.297
1900-09-11,2014,2.210
1900-09-12,2014,2.168
1900-09-13,2014,2.033
1900-09-14,2014,2.166
1900-09-15,2014,2.041
1900-09-16,2014,1.837
1900-09-17,2014,2.082
1900-09-18,2014,1.935
1900-09-19,2014,1.993
1900-09-20,2014,1.919
1900-09-21,2014,1.840
1900-09-22,2014,1.739
1900-09-23,2014,1.714
1900-09-24,2014,1.695
1900-09-25,2014,1.672
1900-09-26,2014,1.836
1900-09-27,2014,1.780
1900-09-28,2014,1.715
1900-09-29,2014,1.663
1900-09-30,2014,1.699
1900-10-01,2014,1.649
1900-10-02,2014,1.679
1900-10-03,2014,1.640
1900-10-04,2014,1.661
1900-10-05,2014,1.608
1900-10-06,2014,1.535
1900-10-07,2014,1.636
1900-10-08,2014,1.573
1900-10-09,2014,1.491
1900-10-10,2014,1.507
1900-10-11,2014,1.506
1900-10-12,2014,1.508
1900-10-13,2014,1.492
1900-10-14,2014,1.758
1900-10-15,2014,1.951
1900-10-16,2014,2.461
1900-10-17,2014,2.296
1900-10-18,2014,2.079
1900-10-19,2014,1.925
1900-10-20,2014,1.845
1900-10-21,2014,1.776
1900-10-22,2014,1.732
1900-10-23,2014,1.698
1900-10-24,2014,1.674
1900-10-25,2014,1.867
1900-10-26,2014,1.777
1900-10-27,2014,1.581
1900-10-28,2014,1.563
1900-10-29,2014,1.547
1900-10-30,2014,1.535
1900-10-31,2014,1.534
1900-11-01,2014,1.521
1900-11-02,2014,1.538
1900-11-03,2014,1.485
1900-11-04,2014,1.461
1900-11-05,2014,1.495
1900-11-06,2014,1.479
1900-11-07,2014,1.454
1900-11-08,2014,1.452
1900-11-09,2014,1.470
1900-11-10,2014,1.468
1900-11-11,2014,1.420
1900-11-12,2014,1.412
1900-11-13,2014,1.417
1900-11-14,2014,1.414
1900-11-15,2014,1.574
1900-11-16,2014,1.527
1900-11-17,2014,1.497
1900-11-18,2014,1.426
1900-11-19,2014,1.418
1900-11-20,2014,1.362
1900-11-21,2014,1.364
1900-11-22,2014,1.666
1900-11-23,2014,1.583
1900-11-24,2014,1.646
1900-11-25,2014,1.605
1900-11-26,2014,1.524
1900-11-27,2014,1.405
1900-11-28,2014,1.355
1900-11-29,2014,1.372
1900-11-30,2014,1.375
1900-12-01,2014,1.365
1900-12-02,2014,1.386
1900-12-03,2014,1.388
1900-12-04,2014,1.430
1900-12-05,2014,2.279
1900-12-06,2014,2.275
1900-12-07,2014,4.027
1900-12-08,2014,4.041
1900-12-09,2014,3.306
1900-12-10,2014,3.317
1900-12-11,2014,2.620
1900-12-12,2014,3.164
1900-12-13,2014,3.461
1900-12-14,2014,3.143
1900-12-15,2014,2.682
1900-12-16,2014,2.419
1900-12-17,2014,2.249
1900-12-18,2014,2.096
1900-12-19,2014,2.007
1900-12-20,2014,1.911
1900-12-21,2014,1.839
1900-12-22,2014,1.786
1900-12-23,2014,1.785
1900-12-24,2014,2.130
1900-12-25,2014,2.050
1900-12-26,2014,3.143
1900-12-27,2014,3.143
1900-12-28,2014,2.346
1900-12-29,2014,2.086
1900-12-30,2014,1.933
1900-12-31,2014,1.827
1900-01-01,2015,2.042
1900-01-02,2015,1.868
1900-01-03,2015,2.029
1900-01-04,2015,1.907
1900-01-05,2015,2.146
1900-01-06,2015,2.219
1900-01-07,2015,2.017
1900-01-08,2015,1.856
1900-01-09,2015,1.722
1900-01-10,2015,1.868
1900-01-11,2015,2.831
1900-01-12,2015,5.000
1900-01-13,2015,4.606
1900-01-14,2015,3.658
1900-01-15,2015,3.046
1900-01-16,2015,2.705
1900-01-17,2015,2.506
1900-01-18,2015,2.300
1900-01-19,2015,2.105
1900-01-20,2015,1.961
1900-01-21,2015,1.886
1900-01-22,2015,1.878
1900-01-23,2015,1.955
1900-01-24,2015,2.106
1900-01-25,2015,1.941
1900-01-26,2015,1.992
1900-01-27,2015,2.063
1900-01-28,2015,2.496
1900-01-29,2015,2.576
1900-01-30,2015,2.354
1900-01-31,2015,2.108
1900-02-01,2015,1.994
1900-02-02,2015,1.910
1900-02-03,2015,1.898
1900-02-04,2015,1.829
1900-02-05,2015,1.864
1900-02-06,2015,1.817
1900-02-07,2015,1.876
1900-02-08,2015,1.789
1900-02-09,2015,1.803
1900-02-10,2015,1.718
1900-02-11,2015,1.851
1900-02-12,2015,1.779
1900-02-13,2015,1.657
1900-02-14,2015,1.827
1900-02-15,2015,1.826
1900-02-16,2015,1.848
1900-02-17,2015,1.946
1900-02-18,2015,1.828
1900-02-19,2015,1.698
1900-02-20,2015,1.662
1900-02-21,2015,1.752
1900-02-22,2015,1.670
1900-02-23,2015,1.576
1900-02-24,2015,1.755
1900-02-25,2015,1.681
1900-02-26,2015,1.978
1900-02-27,2015,2.030
1900-02-28,2015,1.781
1900-03-01,2015,1.840
1900-03-02,2015,1.764
1900-03-03,2015,1.902
1900-03-04,2015,1.838
1900-03-05,2015,1.727
1900-03-06,2015,1.624
1900-03-07,2015,1.586
1900-03-08,2015,1.577
1900-03-09,2015,1.559
1900-03-10,2015,1.613
1900-03-11,2015,1.548
1900-03-12,2015,1.653
1900-03-13,2015,1.606
1900-03-14,2015,1.546
1900-03-15,2015,1.532
1900-03-16,2015,1.419
1900-03-17,2015,1.379
1900-03-18,2015,1.410
1900-03-19,2015,1.447
1900-03-20,2015,1.467
1900-03-21,2015,1.468
1900-03-22,2015,1.462
1900-03-23,2015,1.468
1900-03-24,2015,1.635
1900-03-25,2015,1.694
1900-03-26,2015,1.684
1900-03-27,2015,1.814
1900-03-28,2015,1.681
1900-03-29,2015,1.571
1900-03-30,2015,1.530
1900-03-31,2015,1.440
1900-04-01,2015,1.661
1900-04-02,2015,1.524
1900-04-03,2015,1.492
1900-04-04,2015,1.456
1900-04-05,2015,1.498
1900-04-06,2015,1.568
1900-04-07,2015,1.555
1900-04-08,2015,1.529
1900-04-09,2015,1.522
1900-04-10,2015,1.530
1900-04-11,2015,1.523
1900-04-12,2015,2.085
1900-04-13,2015,2.066
1900-04-14,2015,1.891
1900-04-15,2015,1.787
1900-04-16,2015,1.679
1900-04-17,2015,1.657
1900-04-18,2015,1.639
1900-04-19,2015,1.622
1900-04-20,2015,1.625
1900-04-21,2015,5.057
1900-04-22,2015,6.537
1900-04-23,2015,7.638
1900-04-24,2015,6.728
1900-04-25,2015,3.655
1900-04-26,2015,2.857
1900-04-27,2015,2.946
1900-04-28,2015,2.766
1900-04-29,2015,2.544
1900-04-30,2015,2.446
1900-05-01,2015,2.193
1900-05-02,2015,2.235
1900-05-03,2015,2.327
1900-05-04,2015,2.462
1900-05-05,2015,2.344
1900-05-06,2015,2.189
1900-05-07,2015,2.049
1900-05-08,2015,2.061
1900-05-09,2015,1.992
1900-05-10,2015,1.927
1900-05-11,2015,1.816
1900-05-12,2015,1.841
1900-05-13,2015,1.815
1900-05-14,2015,1.889
1900-05-15,2015,1.835
1900-05-16,2015,1.787
1900-05-17,2015,1.714
1900-05-18,2015,1.656
1900-05-19,2015,1.789
1900-05-20,2015,1.792
1900-05-21,2015,1.700
1900-05-22,2015,1.648
1900-05-23,2015,2.114
1900-05-24,2015,2.194
1900-05-25,2015,2.050
1900-05-26,2015,2.029
1900-05-27,2015,1.920
1900-05-28,2015,1.755
1900-05-29,2015,1.798
1900-05-30,2015,1.730
1900-05-31,2015,1.747
1900-06-01,2015,1.713
1900-06-02,2015,1.631
1900-06-03,2015,1.745
1900-06-04,2015,1.936
1900-06-05,2015,1.787
1900-06-06,2015,1.824
1900-06-07,2015,1.744
1900-06-08,2015,1.502
1900-06-09,2015,1.460
1900-06-10,2015,1.453
1900-06-11,2015,1.446
1900-06-12,2015,1.499
1900-06-13,2015,1.543
1900-06-14,2015,1.554
1900-06-15,2015,1.612
1900-06-16,2015,1.584
1900-06-17,2015,1.732
1900-06-18,2015,1.772
1900-06-19,2015,2.241
1900-06-20,2015,2.911
1900-06-21,2015,2.520
1900-06-22,2015,2.276
1900-06-23,2015,2.080
1900-06-24,2015,1.984
1900-06-25,2015,1.890
1900-06-26,2015,1.836
1900-06-27,2015,1.791
1900-06-28,2015,1.758
1900-06-29,2015,1.669
1900-06-30,2015,1.796
1900-07-01,2015,1.760
1900-07-02,2015,1.755
1900-07-03,2015,1.799
1900-07-04,2015,1.757
1900-07-05,2015,1.622
1900-07-06,2015,1.613
1900-07-07,2015,1.657
1900-07-08,2015,1.653
1900-07-09,2015,1.680
1900-07-10,2015,1.650
1900-07-11,2015,1.907
1900-07-12,2015,1.801
1900-07-13,2015,1.653
1900-07-14,2015,2.016
1900-07-15,2015,2.018
1900-07-16,2015,2.013
1900-07-17,2015,2.014
1900-07-18,2015,4.341
1900-07-19,2015,3.849
1900-07-20,2015,2.605
1900-07-21,2015,2.320
1900-07-22,2015,2.208
1900-07-23,2015,2.050
1900-07-24,2015,2.074
1900-07-25,2015,1.862
1900-07-26,2015,1.889
1900-07-27,2015,1.843
1900-07-28,2015,1.897
1900-07-29,2015,1.970
1900-07-30,2015,1.915
1900-07-31,2015,1.830
1900-08-01,2015,1.708
1900-08-02,2015,1.639
1900-08-03,2015,1.636
1900-08-04,2015,1.684
1900-08-05,2015,2.050
1900-08-06,2015,2.143
1900-08-07,2015,1.994
1900-08-08,2015,1.854
1900-08-09,2015,1.873
1900-08-10,2015,1.769
1900-08-11,2015,1.590
1900-08-12,2015,1.720
1900-08-13,2015,1.673
1900-08-14,2015,1.567
1900-08-15,2015,1.684
1900-08-16,2015,1.665
1900-08-17,2015,1.644
1900-08-18,2015,1.657
1900-08-19,2015,1.762
1900-08-20,2015,1.777
1900-08-21,2015,1.690
1900-08-22,2015,1.826
1900-08-23,2015,1.703
1900-08-24,2015,1.635
1900-08-25,2015,3.032
1900-08-26,2015,14.826
1900-08-27,2015,14.891
1900-08-28,2015,8.256
1900-08-29,2015,5.154
1900-08-30,2015,3.900
1900-08-31,2015,3.257
1900-09-01,2015,2.948
1900-09-02,2015,2.775
1900-09-03,2015,2.581
1900-09-04,2015,2.462
1900-09-05,2015,2.452
1900-09-06,2015,2.475
1900-09-07,2015,2.366
1900-09-08,2015,2.311
1900-09-09,2015,2.233
1900-09-10,2015,2.105
1900-09-11,2015,2.127
1900-09-12,2015,2.075
1900-09-13,2015,2.011
1900-09-14,2015,1.811
1900-09-15,2015,2.157
1900-09-16,2015,2.061
1900-09-17,2015,1.890
1900-09-18,2015,1.871
1900-09-19,2015,1.885
1900-09-20,2015,1.836
1900-09-21,2015,1.864
1900-09-22,2015,1.932
1900-09-23,2015,2.110
1900-09-24,2015,2.054
1900-09-25,2015,1.998
1900-09-26,2015,1.965
1900-09-27,2015,1.908
1900-09-28,2015,1.896
1900-09-29,2015,1.966
1900-09-30,2015,1.791
1900-10-01,2015,1.750
1900-10-02,2015,1.759
1900-10-03,2015,1.835
1900-10-04,2015,1.774
1900-10-05,2015,1.683
1900-10-06,2015,1.811
1900-10-07,2015,1.735
1900-10-08,2015,1.665
1900-10-09,2015,1.654
1900-10-10,2015,1.660
1900-10-11,2015,1.657
1900-10-12,2015,1.665
1900-10-13,2015,1.656
1900-10-14,2015,1.636
1900-10-15,2015,1.641
1900-10-16,2015,1.849
1900-10-17,2015,1.701
1900-10-18,2015,1.634
1900-10-19,2015,1.633
1900-10-20,2015,1.613
1900-10-21,2015,1.608
1900-10-22,2015,1.592
1900-10-23,2015,1.706
1900-10-24,2015,1.931
1900-10-25,2015,1.777
1900-10-26,2015,1.866
1900-10-27,2015,1.782
1900-10-28,2015,1.733
1900-10-29,2015,1.723
1900-10-30,2015,1.684
1900-10-31,2015,1.634
1900-11-01,2015,1.613
1900-11-02,2015,1.597
1900-11-03,2015,1.587
1900-11-04,2015,1.581
1900-11-05,2015,1.640
1900-11-06,2015,2.025
1900-11-07,2015,2.011
1900-11-08,2015,1.841
1900-11-09,2015,1.745
1900-11-10,2015,1.824
1900-11-11,2015,1.875
1900-11-12,2015,1.837
1900-11-13,2015,1.794
1900-11-14,2015,1.766
1900-11-15,2015,1.747
1900-11-16,2015,1.828
1900-11-17,2015,1.829
1900-11-18,2015,1.835
1900-11-19,2015,1.849
1900-11-20,2015,1.846
1900-11-21,2015,1.812
1900-11-22,2015,1.754
1900-11-23,2015,1.697
1900-11-24,2015,1.659
1900-11-25,2015,1.633
1900-11-26,2015,1.622
1900-11-27,2015,1.618
1900-11-28,2015,1.598
1900-11-29,2015,1.572
1900-11-30,2015,1.553
1900-12-01,2015,1.537
1900-12-02,2015,1.681
1900-12-03,2015,1.643
1900-12-04,2015,1.534
1900-12-05,2015,1.496
1900-12-06,2015,1.803
1900-12-07,2015,1.717
1900-12-08,2015,1.660
1900-12-09,2015,1.521
1900-12-10,2015,1.460
1900-12-11,2015,1.456
1900-12-12,2015,1.465
1900-12-13,2015,1.458
1900-12-14,2015,1.460
1900-12-15,2015,1.445
1900-12-16,2015,1.442
1900-12-17,2015,1.451
1900-12-18,2015,1.453
1900-12-19,2015,1.449
1900-12-20,2015,1.448
1900-12-21,2015,1.438
1900-12-22,2015,1.419
1900-12-23,2015,1.452
1900-12-24,2015,1.457
1900-12-25,2015,1.458
1900-12-26,2015,1.454
1900-12-27,2015,1.459
1900-12-28,2015,1.448
1900-12-29,2015,1.449
1900-12-30,2015,1.438
1900-12-31,2015,1.425
1900-01-01,2016,1.441
1900-01-02,2016,1.447
1900-01-03,2016,1.440
1900-01-04,2016,1.458
1900-01-05,2016,1.525
1900-01-06,2016,1.952
1900-01-07,2016,1.933
1900-01-08,2016,2.241
1900-01-09,2016,2.478
1900-01-10,2016,2.360
1900-01-11,2016,2.148
1900-01-12,2016,2.229
1900-01-13,2016,2.242
1900-01-14,2016,2.104
1900-01-15,2016,2.054
1900-01-16,2016,1.731
1900-01-17,2016,1.689
1900-01-18,2016,1.546
1900-01-19,2016,1.546
1900-01-20,2016,1.794
1900-01-21,2016,1.942
1900-01-22,2016,2.141
1900-01-23,2016,2.211
1900-01-24,2016,1.833
1900-01-25,2016,1.682
1900-01-26,2016,2.358
1900-01-27,2016,2.695
1900-01-28,2016,2.170
1900-01-29,2016,2.037
1900-01-30,2016,2.274
1900-01-31,2016,2.491
1900-02-01,2016,2.717
