date,Very dry,Very wet,Median,2021-22 to date
1901-05-31,575.2400000000001,1434.6799999999998,967.8666666666666,
1901-06-01,575.2400000000001,1434.6799999999998,967.8666666666666,
1901-06-02,575.2400000000001,1434.6799999999998,987.4624999999999,
1901-06-03,575.2400000000001,1434.6799999999998,996.0374999999995,
1901-06-04,575.2400000000001,1434.6799999999998,997.9374999999995,
1901-06-05,575.2400000000001,1440.4399999999998,998.5874999999994,
1901-06-06,575.2400000000001,1444.1400000000006,998.5874999999994,
1901-06-07,578.3100000000001,1449.539999999999,998.5874999999994,
1901-06-08,579.0300000000001,1449.539999999999,999.3374999999994,
1901-06-09,579.0300000000001,1449.904999999999,999.3374999999994,
1901-06-10,579.57,1476.814999999999,1006.2999999999997,
1901-06-11,579.57,1490.9000000000005,1010.875,
1901-06-12,583.35,1491.6200000000006,1010.875,
1901-06-13,603.3700000000001,1491.6200000000006,1010.875,
1901-06-14,607.1050000000001,1493.0600000000006,1010.875,
1901-06-15,607.1050000000001,1494.8600000000008,1013.275,
1901-06-16,607.6650000000001,1495.5800000000006,1013.275,
1901-06-17,608.1250000000001,1496.3000000000006,1016.175,
1901-06-18,608.1250000000001,1496.5699999999993,1017.2249999999999,
1901-06-19,608.3750000000001,1496.5699999999993,1022.8249999999998,
1901-06-20,608.4250000000001,1496.749999999999,1022.8249999999998,
1901-06-21,608.4250000000001,1497.4699999999991,1026.1249999999998,
1901-06-22,608.4250000000001,1497.9199999999992,1029.4299999999998,
1901-06-23,608.4250000000001,1506.8799999999987,1029.4299999999998,
1901-06-24,608.4250000000001,1507.1499999999985,1029.4299999999998,
1901-06-25,608.4250000000001,1507.5700000000004,1030.8299999999997,
1901-06-26,611.3950000000001,1508.0699999999986,1030.8299999999997,
1901-06-27,624.8950000000001,1508.0699999999986,1030.8299999999997,
1901-06-28,624.8950000000001,1508.0699999999986,1032.6999999999998,
1901-06-29,625.0250000000001,1508.0699999999986,1037.8999999999996,
1901-06-30,625.0250000000001,1508.0699999999986,1048.475,
